Populator.oris, por aquel destruidor
Populabundus.a.um, el que mucho destruie.
Populus.i, por el pueblo
Popularis.e, por cosa del pueblo
Populariter. aduerbium, popularmente
Populus.i, por el alamo blanco
Populus nigra, por alamo negrillo
Populifer.a.um, por cosa que los cria
Populeus.a.um, por cosa de alamo.
Populnus.a.um, por aquello mesmo
Populneus.a.um, por aquello mesmo
Populonia.ae, por plumbino en italia ciudad
Populoniensis.e, por cosa desta ciudad
Populonium.ii, por un cabo de tierra alli
Porca.ae, por la emelga entre dos sulcos.
Porca.ae, por la puerca que no pario
Porcarius.a.um, por cosa de puerca
Porcellus.i, por el lechon puerco de leche
Porcellus lacteus, por aquello mesmo
Porcella.ae, por puerca pequeña.
Porcetra.ae, por puerca que pario una vez
Porcus.i, por el puerco
Porcus sacris, por puerco para sacrificar
Porculus.i, por puerco pequeño
Porcula.ae, por puerca pequeña
Porculus marinus, por puerco pescado.
Porcinus.a.um, por cosa de puerco.
Porculator.oris, por el porquero
Porculatio.onis, por crianza de puercos
Porgo.is, pro eo quod est porrigo.a.i.
Poros, interpretatur meatus
Porphyra.e, interpretatur purputa
Porphyrio.onis, uno fue de los gigantes
Porphyrio.onis, ave es de a las bermejas
Porphyris.is, isla es en el mar laconico
Porphyrius.ii, auctor fue griego
Porphyrion.onis, gramatico fue latino.
Porphyreos, interpretatur purpureus
Porphyrites.ae, por la piedra porfido
Porphyreticus.a.um, por cosa de porfido
Porrigo.is.porrexi, por estender.a.i.
Porrigo.ginis, por la caspa de la cabeza
Porrigo.inis, dolencia tal en los puercos
Porricio.is, por echar a lexos.a.i.
Porro. aduerbium, pro certe.gr.
Porro. aduerbium, por lexos.gr.
Porro uersum, por lexos hazia delante
Porrum.i, por el puerro
Porrus.i, por aquello mesmo.ra
Porrum sectiuum, por puerro luengo
Porrum capitatuz, por puerro con cabeza
Porraceus.a.um, por cosa de puerro
Porrina.ae, por el porrino
Porrima.ae, por la diosa de la profecia passada
Porsena.ae, rei fue de los ethruscos
Porsenna.ae, por aquel mesmo rei
Porta.ae, por la puerta de ciudad o real
Portarius.ii, por portero de ciudad
Portatio.onis, por el traimiento
Portendo.is.di, por divinar algun mal.
Portentum.i, milagro que significa mal
Portentosus.a.um, lo que assi amenaza mal
Porthinos.i, por estrecho de mar
Porthineus.i, por el barquero de passaje
Portitor.oris, por aqueste mesmo
Portitor.oris, por el que lleva y es llevado
Porticus.i, por lonja o portal para passear
Porticula.ae, por aquello mesmo pequeño
Porticatio.onis, por aquello mesmo
Portio.onis, por la parte o racion
Portiuncula.ae, por la parte pequeña
Porto.as, por traer o llevar a cuestas.a.i
Portito.as.aui, por traer assi a menudo.a.i.
Portorium.ii, por el portadgo
Portula.ae, por puerta pequeña de ciudad
Portulaca.ae, por la verdolaga ierva
Portus portus, por el puerto de mar.
Portuosus.a.um, por cosa llena de puertos
Portunus.i, por el dios de los puertos
Portisculus.i, por puerto pequeño
Posco.is.poposci, demandar regriendo.a.iiii
Posia oliua, por azeituna para moler
Posides.ae, liberto fue de claudio emperador
Posidianus.a.um, por cosa de aqueste
Positio.onis, por la postura o posicion
Positura.ae, por aquello mesmo
Positus.us, por aquello mesmo.
Positiuum, nombre de la primera posicion
Possessioonis, por la possession
Possessio.onis, por la eredad que se possee
Possessiuncula.ae, por pequeña eredad
Possessor.oris, por el posseedor
Possestrix.icis, por la posseedora.
Praemoderor.aris, por regir delante.d.iii
Praemodum. aduerbium, en gran mañera
Premoneo.es.nui, amonestar antes.a.iiii.
Praemonitus.us, por aquella monicion
Premordeo.es, por morder lo de delante.a.i
Praemorsi. praeteritum a praemordeo,
Praemunio.is, por fortalecer antes.a.i.
Preneste.es, ciudad fue cerca de roma
Prenestis.is, por esta mesma ciudad
Prenestinus.a.um, por cosa desta ciudad
Prenomen.inis, por el ante nombre
Praenosco.is.prenoui, por conocer antes.a.i
Praenuncius.ii, por el mensajero antes
Praeoccupo.as.aui, por tomar antes.a.i.
Praeoccupatio.onis, por aquella tomada
Praeparo.as.aui, por aparejar antes.a.iii
Praeparatio.onis, por aquel aparejo
Praepedio.is.iui, por impedir.a.i.
Praepes.etis, por el ave que buela
Praepolleo.es, por mucho poder y luzir.n.v
Praepondero.as.aui, por mas pesar.a.i.
Praepon, interpretatur decorum.
Prepono.is.sui, por anteponer
Praepositio.onis, por la antepostura
Praepositio.onis, por una parte de la oracion
Praeposterus.a.um, por lo de tras adelante
Praepostere. aduerbium, por al reves assi.
Praeproperus.a.um, por mucho aquexoso
Praepucium.ii, por el capullo
Praerancidus.a.um, por cosa mui rancia
Praeripio.is.pui, por arrebatar antes.a.i
Praerogatiua.ae, por la praerogativa
Praeruptus.a.um, por cosa alta
Praes.praedis, por abonado en raizes
Praesagus.i, por el ade vino por instinto
Praesagium.ii, por aquella divinacion
Praesagio.is, por adevinar assi.a.i.
Praesagior.ris, por aquello mesmo
Praesbyteros, interpretatur senior
Praesbyter.ri, por el sacerdote o preste
Praescateo.es.tui, por herver mucho.n.v
Praescio.is.praesciui, por saber antes.a.i.
Praescientia.ae, por aquella sabiduria.
Praescius.a.um, por cosa antes sabidora.
Praescribo.is.psi, por intitular libro.a.iii
Praescriptio.onis, por intitulacion
Praeseco.as.cui, por cortar antes.a.i.
Praesegmen.inis, lo que cortan de algo
Praesens.tis, por cosa presente
Praesens.tis, por cosa favorable.
Praesens.tis, por cosa obradora sin dilacion.
Praesentaneus.a.um, por aquello mesmo
Praesentia.ae, por la presencia
Praesento.as.aui, por presentar.no.a.i.
Praesepium.ii, por el pesebre.
Praesepe.pis, por aquello mesmo
Praesepis.pis, por aquello mesmo
Praesertim. aduerbium, por especialmente
Praeses.idis, alcaide o capitan de guarnicion
Praesidatus.us, por alcaidia o capitania tal
Praesidium.ii, por aquella guarnicion
Praesidiarius miles, de aquella guarnicion
Praesideo.es.sedi, por aquella praesidencia
Praesidiarius palmes, cierto sarmiento en la vid
Praesignis.e, por cosa mui señalada
Praestans.antis, por cosa ecelente
Praestabilis.e, por aquello mesmo
Praestantia.ae, por la ecelencia
Praestes praestitis, idem quod antistes
Praester.cris, por cierta serpiente en africa
Praester.eris, por llama del cielo.
Praestigie.arum, por juego de passa passa.
Praestigiosus.a.um, por cosa de tal juego
Praestigiator.oris, por el que haze esto
Praestino.as.aui, por comprar.a.i.
Praestitus.a.um, participium a presto.as
Praestites.um, por dioses presidentes
Praesto indeclinabile, por cosa presente
Praesto.as.prestiti, por tener ecelencia
Praesto.as.praestiti, por dar.a.iii.
Praesto.as.praestiti, por hazer buena la venta
Praestituo.is.tui, por ante establecer.a.iii
Praestitutio.onis, por aquel establecimiento
Praestolor.aris, por esperar al que viene.d.iii
Praestolo.as.aui, por aquello mesmo.pr.
Praestolatio.onis, por esta esperanza.
Praestringo.is.xi, por escurecer con luz.a.i
Praestringo.is.xi, por livianamente tocar.a.i
Praesul.praesulis, por el perlado
Praesulsus.a.um, por cosa antes salada
Praesulto.as, por danzar delante.n.v.
Praesultatio.onis, por aquella danza.
Praesumo.is.psi, por ante tomar.a.i.
Praesumptio.onis, por aquella tomada
Praeter praepositio accusatiui, por sacando
Praeter praepositio accusatiui, por cerca
Praeterfluo.ix.xi, por correr cerca lo liquido.n v
Praeterlabor.eris, por aquello mesmo.d.v
Praetergredior.eris, por passar cerca.d.v.
Praeteruolo.as.aui, por bolar cerca.n.v.
Praetendo.is.tendi, por poner delante.a.i.
Praetento.as.aui, por tentar primero.a.i.
Praetereo.is.praeteriui,  por passar.a.i.
Praetexo.is.praetexui, por ante texer.a.i.
Praetexta.ae, vestidura romana de mozos.
Praetextatus.u, por mozo de casi xv años
Praetextata.ae, comedia de argumento latino
Praetextus.us, por so color de hazer
Praetextum.i, por aquello mesmo
Praetor.oris, por alcalde o corregidor
Praetor primus, el alcalde de la alzada
Praetor executor, por el alguazil
Praetorius.a.um, por cosa del pretor
Praetorius.ii, por el que fue pretor
Praetura.ae, por la dignidad del pretor
Praetoricius.a.um, por cosa del pretor
Praetorium.ii, por la casa real
Praetoria nauis, por la nave del rei
Praetoriana cohors, por la guarda del rei
Praetorium.ii, por la casa en la eredad
Praetoriolum, la cela del patron en la nao
Preuaricor.aris, dexar su oficio.d.v.
Praeuaricator.oris, el que dexa su oficio
Praeuaricatio.onis, aquel dexar de oficio
Praeuenio.is.ni, por venir delante.a.i.
Praeuentio.onis, por la venida assi
Praeuerto.is.ti, por ir delante.a.i.
Praeuertor.eris, por aquello mesmo.d.iii
Praeuideo.es.praeuidi, por ver antes.a.i
Praeuidentia.ae, por aquel ver antes.
Praeuicio.as.aui, por corromper antes.a.i.
Preuius.a.um, por lo que va delante
Pragma.atis, interpretatur negotiun uel res.
Pragmaticus.es, el menor abogado
Prandeo.es, por comer a la ora tercia.a.i
Pransito.as.aui, por comer assi a menudo.a.i
Pransus.a.um, participium a prandeo
Prandium.ii, por aquel comer.
Prasion.ii, por el marru vio
Prasinus.a.um, por cosa verde
Pratum.i, por el prado
Pratulum.i, por prado pequeño
Pratensis.e, por cosa del prado
Prauus.a.um, por cosa no derecha
Prauicors.dis, por de perverso corazon
Prauitas.atis, por la perversidad
Praxagoras.ae, medico fue notable.
Praxis, interpretatur actio uel efficacia.
Praxiteles.is, estatuario fue notable.
Praxitelicus.a.um, por cosa de aqueste
Precarius.a.um, por cosa de ruego
Precario. aduerbium, por por ruego
Precatio.onis, por el ruego
Precamen.inis, por aquello mesmo.po.
Precatus.us, por aquello mesmo
Preces precum, por los ruegos
Precium.ii, por la pena pago de pecado
Precium.ii, por el precio
Preciosus.a.um, por cosa preciosa
Precor.aris.precatus, por rogar.d.iii.
Prehendo.is.prehendidi, por asir.a.i.
Prehensio.onis, por aquel prender
Premo.is.pressi, por cargaro apretar.a.i.
Prendo.is.prendidi, por prender y asir.a.i.
Prenso.as.aui, por prender a menudo.a.i.
Presso.as.aui, por apretar a menudo.a.i
Pressio.onis, por aquel apretamiento
Pressura.ae, por aquello mesmo
Pressus.us, por aquello mesmo
Pressim. aduerbium, apretadamente
Prex precis, por el ruego.
Priamus.i, rei de troia hijo de laomedon
Priamides.ae, por hijo o nieto de priamo
Priamis.idis, por hija o nieta deste
Priameis.idis, por aquello mesmo
Priameus.a.um, por cosa de priamo
Priameius.a.um, por aquello mesmo
Priapus.i, el dios de los uertos.
Priapeia.ae, obra es de virgilio poeta
Priapismus.i, tentigo est membri uirilis
Pridem. aduerbium, por dias a.
Pridie. aduerbium, por un dia antes
Pridianus.a.um, cosa de un dia antes
Prienne.es, ciudad es de grecia.
Prienneus.a.um, por cosa desta ciudad
Primae.arum, por la ventaja y prioridad
Primeuus.a.um, por de la primera edad
Primarius.a.um, por cosa principal
Primatus.us, por el primado o primeria
Prime. aduerbium, por primeramente
Primiciae.arum, por las primicias
Primicius.a.um, por primero y principal
Primicerius.ii, por el primicerio.no
Primigenius.a.um, por primogenito.
Primipara.ae, muger primeriza en parir.
Primipilus.i, como condestable era.
Primipilaris.e, por cosa de aqueste
Primipilatus.us, por aquella dignidad.
Primipilarius.ii, el que fue primipilo
Primitus. aduerbium, por primeramente.pr
Primiter. aduerbium, por aquello mesmo.pr
Prymno.us, hija fue de oceano y tethis.
Primogenitus.a.um, primero engendrado
Primogenitura.ae, por el maioradgo
Primor.oris, por el primero y principal.
Primordium.ii, por el comienzo
Primus.a.um, por cosa primera
Primulus.a.um, por cosa primera un poco
Primum. aduerbium, por primeramente
Primo. aduerbium, por aquello mesmo
Primulum. aduerbium, por aquello mesmo.
Princeps.pis, por primero y principal
Princeps, por el rei y principe
Princeps.pis, por el de la segunda batalla
Principalis.e, por cosa del principe o rei
Principatus.us, por el principado en orden
Principatus.us, por el principado dignidad
Principium.ii, por el comienzo
Principium.ii, por la segunda batalla
Principalis.e, por cosa desta batalla
Principor.aris, por principar.d.v.
Prinos, interpretatur ilex.icis
Prior.oris, por el primero de dos
Priscus.a.um, por antigua de otro siglo
Pristinus.a.um, por cosa de pocos dias
Priuernum.i, ciudad es de italia
Priuernas.atis, por cosa desta ciudad
Priuernas.atis, por eredad cerca della
Priuignus.i, por el antenado o andado
Priuigna.ae, por la antenada o andada
Priuilegium.ii, por el privilegio
Priuilegiarius.a.um, por cosa privilegiada.
Priuus.a.um, por cosa propria y de uno
Priuo.as.aui, por despojar de dignidad.a.i
Priuatiuus.a.um, por cosa que quita
Priuatus.a.um, lo que no tiene oficio publico.
Priuatim. aduerbium, por sin oficio publico.
Pro  interpretatur, ante
Pro praepositio ablatiui, por por.
Pro pro ante ut pro scena.i. ante scenam,
Pro pro in.ut pro rostris.i.in rostris,
Pro pro longe. ut proijcio.is, echar lexos
Proamita.ae, la ermana da bisabuelo
Proauus.i, por el tercero abuelo
Proauia.ae, por la tercera abuela.
Proauunculus.i, el ermano de la bisabuela
Proauitus.a.um, por cosa del tercero abuelo
Probabilis.e, por cosa provable.
Probabiliter. aduerbium, provablemente
Probabilitas.atis, por la provabilidad
Probatio.onis, por la provanza
Probaton, interpretatur ouis
Probaticus.aum, por cosa de ovejas
Probatica piscina, donde se la vavan las ovejas
Probitas.atis, por la bondad
Probiter. aduerhium, por buenamente.
Problema.atis, por la question
Proboscis.idis, por la trompa de elefante
Probo.as.prohaui, por provar.a.i.
Probo.as.probaui, por aprovar.a.i.
Probrum.i, por denuesto y injuria
Probrosus.a.um, por cosa denostada
Probro.as.aui, a quo est exprobro.as.
Probus.a.um, por cosa buena y aprovada
Probum argentum, por plata marcada
Procax.acis, por cosa pedigueña
Procax.acis, por cosa destruidora
Procacitas.atis, por aquel desvergonzamiento.
Procaciter. aduerbium, desvergonzadamente
Procedo.is.si, por ir adelante.n.v.
Proceleumaticus, pie de cuatro breves
Procella.ae, por grande tempestad
Procellosus.a.um, por cosa tempestuosa
Proceres.um, por los principales varones
Procerus.a.um, por cosa luenga en su especie
Proceritas.atis, por aquella longura
Processio.onis, por el processo
Processus.us, por aquello mesmo
Prochemasis, por señal de lo venidero
Prochyta.ae, isla es en el mar tuscano
Procido.is.procidi, por caer lexos.n.v.
Prociduus.a.um, lo que assi cae y sale
Procidentia sedis, por salida del siesso
Procinctus.us, por el aparejo de pelear.
Procyon, costelacion es del cielo
Proclamo.as.aui, por mucho llamar.a.i
Proclamatio.onis, por aquel dar bozes
Proclamator.oris, el que da bozes.
Proclino.as.aui, por inclinarse acostando.n v
Procliuis.e, por cosa inclinada
Procliuus.a.um, por aquello mesmo
Procliuitas.atis, por aquella inclinacion
Procliuiter. aduerbium, inclinadamente
Proconessus.i, ciudad de asia la menor
Proconessius.a.um, por cosa desta ciudad.
Procor.aris, por demandar esposa.d.v.
Proco.as.aui, por aquello mesmo.n.v.
Procrastino.as, por dilatar de dia en dia.n v
Procrastinatio.onis, por la dilacion tal
Procreo.as.aui, por engendrar y criar.a.i.
Procreatio.onis, por aquel engendramiento
Procreator.oris, por aquel engendrador
Procreatrix.icis, por la engendradora
Procris.is, hija de erichteo rei de athenas
Procudo.is.di, por labrar a martillo.a.i
Proconsul.is, por el proconsul en la prouincia
Proconsularis.e, por cosa de aqueste
Proconsulatus.us, por aquella dignidad
Procul. aduerbium, por alexos
Procul. aduerbium, por acerca
Proculdubio. aduerbium, por sin duda.
Proculuero. aduerbium, por falsamente
Procubo.as.procubui, por caer.n.v.
Procumbo.is.procubui, por lo mesmo.n.v.
Proculco.as.aui, por hollar y acocear.a.i
Proculus.i, el que nacio peregrinando el padre
Proculeius.ii, por aquel mesmo
Procubitor.oris, por la escucha del campo
Procuro.as.procuraui, por procurar.a.i
Procuratio.onis, por la procuracion
Procurator.oris, por el procurador
Procuratrix.icis, por la procuradora
Procuratorius.a.um, por cosa de procurador
Procurro.is.procurri, por correr a lexos.nv
Procurso.as.aui, correr assi a menudo.n.v.
Procuruus.a.um, por cosa mucho corva
Procus.i, el que demanda muger para casar
Procustes.ae, ladron fue que mato theseo
Prodigus.a.um, por cosa larga en luengo
Prodigus.a.um, por cosa gastadora
Prodigalitas.atis, por aquel gastar
Prodigaliter. aduerbium, por gastando
Prodigo.is.prodegi, por gastar.a.i.
Prodigium.ii, milagro que amenaza mal
Prodigiosus.a.um, por cosa assi milagrosa
Prodigialis.e, por aquello mesmo
Prodigialiter. aduer, assi milagrosamente
Prodo.is.prodidi, por demostrar.a.i
Prodo.is.prodidi, por dar por traicion
Proditor.oris, por aquel traidor.
Proditio.onis, por aquella traicion
Prodromi, vientos son septentrionales
Prodromi, higos son tempranos
Prodolor interiectio, por ai dolor
Produco.is.xi, por estender en luengo.a.i.
Productilis.e, por cosa que se estiende
Productio.onis, por estendimiento assi
Proegmenon, interpretatur productum
Proetus.i, hijo de abante rei de los argivos.
Poetides, por las hijas de aqueste
Profanus.a.um, por cosa no sagrada
Profano.as.aui, profazar lo sagrado.a.i
Profanatio.onis, por aquel ensuziamiento
Profatum.i, por la proposicion
Profectó. aduerbinm, por ciertamente
Profectus.us, por el provecho
Profectio.onis, por la ida del camino
Profecticia dos, la dote que dan los padres
Profero.rs.protuli, por sacar a fuera.a.i
Profero.rs.protuli, por pronunciar.a.i.
Profestus.a.um, por cosa no de fiesta
Proficio.is.profeci, por aprovechar.a.i.
Proficiscor.eris, por ir caminando.d.v.
Proficisco.is, por aquello mesmo.pr
Profiteor.eris, por hazer profession.d.iii
Professor.oris, el que profiere algo
Professio.onis, por aquella profession
Profligo.as.aui, por desbaratar y destruir.a.i
Profligo.is.xi. proslictus., por lo mesmo.a.i.
Profluo.is.profluxi, por correr lo liquido.n v
Profluentia.ae, por aquel corrimiento.
Profluus.a.um, por cosa corriente assi
Profluens.tis, por el venaje del rio
Profluuium.ii, por el corrimiento assi
Profluuium genitale, por el mestruo.
Profor.aris, por hablar.d.iii.
Profore, pro eo quod futurum esse
Profugio.is.profugi, por huir lexos.a.i
Profugus.a.um, por lo que assi huie
Profugium.ii, por la guarda del que huie
Profulcio.is, por sostener peso.a.i.
Profultura.ae, por el estribo en el edificio
Profulgeo.es.si, por resplandecer de lexos.n v
Profundo.is.di, por derramar mucho.a.i.
Profusus.a.um, por el que assi derrama.
Profundus.a.um, por cosa honda
Profunditas.atis, por la hondura
Progener.ri, el ierno de los abuelos.
Progenies.ei, por la generacion
Progenero.as.aui, por engendrar.a.i.
Progigno.is.progenui, por lo mesmo.a.i.
Progenitor.oris, el engendrador de lexos
Progymnasma.atis.i, exercitamentum.
Prognariter. aduerbium, por diligentemente
Prognatus.a.um, cosa engendrada de lexos
Progne.es, hija de pandion muger de tereo
Prognosticum.i, por lo que significa algo
Progredior.eris, por ir adelante.d.v.
Progressio.onis, por aquel andar
Progressus.us, por aquello mesmo
Prohinteriectio, del que da bozes es
Prohibeo.es.prohibui, por vedar.a.i.
Prohibesso.is, por aquello mesmo.pr.
Probibitio.onis, por aquel vedamiento.
Prohibitorius.a.um, por cosa para vedar
Proijcio.is.proieci, por echar alexos.a.i.
Proiectus tignus, el can que buela
Proiecticius.a.um, por cosa echadiza
Proinde.coniunctio, por porende
Prolabor.eris, por caer lexos poco a poco.d v
Prolato.as.aui, por diferir y dilatar.a.i.
Proles.prolis, por la generacion
Prolepsis.is, interpretatur anticipatio
Proletarius.ii, el que se estima sin hazienda.
Prolixus.a.um, por cosa luenga
Prolixitas.atis, por aquella longura
Prolixitudo.inis, por aquello mesmo
Prolixo.as.aui, por alongar.a.i.
Prologus.i, por el prologo del libro
Prologium.ii, por aquello mesmo
Prolongo.as.aui, por alongar.a.i.
Proloquium.ii, por antehablar
Proloquor.eris, por hablar antes.d.iii
Proludo.is.si, por hazer levada.a.i.
Proludium.ii, por aquella levada
Prolusio.onis, por aquello mesmo.
Proluo.is.prolui, por lavar mucho.a.i.
Proluuium.ii, por las lavazas
Proluuies.ei, por aquello mesmo
Prolubium.ii, por la gana o antojo
Promatertera.ae, la ermana del abuela.
Promercalis.e, lo que se merca para vender.
Promereor.eris, por mucho merecer.d.iii
Promereo.es.promerui, por lo mesmo.pr.
Promeritum.i, el gran merecimiento
Prometheus.i, hija de japeto y asia
Promethides.ae, por hijo de aqueste
Prometheus.a.um, por cosa de aquel
Promineo.es.nui, por estar encima.n.v
Prominentia.ae, por aquel estar encima
Promisceo.es.cui, por mezclar mucho.a.i
Promiscuus.a.um, por cosa mezclada
Promiscis.idis, la trompa del elefante
Promitto.is.promisi, por prometer.a.iii
Promissio.onis, por el prometimiento
Promissus.us, por aquello mesmo
Promissus.a.um, por cosa luenga
Promo.is.prompsi, sacar lo guardado.a.i
Promontorium, cabo de tierra sobre mar
Promoueo.es.ui, mover de abaxo arriba.a.i
Promoueo.es.ui, por mover a lexos.a.i
Promptus.a.um, por cosa apercebida
Promptitudo.inis, por aquella presteza.
Promptuarium.ii, por la despensa a la mano
Promptuaria cella, por lo mesmo
Promulgo.as.aui, por publicar lei.a.i.
Promulgatio.onis, por publicacion de lei
Promulcus.i, idem est quod remulcus.
Promulsidarium.ii, vaso para clarea
Promus.i, por el despensero
Promuscis.idis, idem est quod promiscis
Pronepos.otis, por el bisnieto.
Proneptis.ptis, por la bisnieta.
Pronuba.ae, por la madrina de boda.
Pronubo.as.aui, por hazer oficio de madrina
Pronuncio.as.aui, por pronunciar.a.i.
Pronunciatio.onis, por la pronunciacion
Pronunciatus.us, por aquello mesmo
Pronunciatum.i, la proposicion de logica
Pronurus.i, la nuera de los abuelos.
Pronus.a.um, por cosa cuesta aiuso.
Proemium.ii, por el principio de oracion
Proemiator.oris, el que haze principio
Procinior.aris, por hazer aquel principio.d.iii
Propago.inis, por la provena de la vid
Propago.inis, por hijo o nieto
Propago.as.aui, por engendrar.a.i.
Propagatio.onis, por aquel engendrar
Propalam. aduerbium, publica y placeramente
Propalo.as.aui, por publicar.a.i.
Propatulus.a.um, por cosa publica y placera
Propatruus.i, por ermano de bisabuelo.
Prope praepositio accusatiui, por cerca
Prope. aduerbium, por casi
Propemodum. aduerbium, por lo mesmo
Propendiem, por de aqui a pocos dias
Propendeo.es.di, por pesar mucho.n.v
Propensus.a.um, por cosa inclinada
Propensio.onis, por la inclinacion
Propense. aduerbium, por mui mucho
Propero.as.aui, por se apressurar.n.v
Propero.as.aui, por temer.neu.v
Properus.a.um, por pressuroso y abincado
Properior, comparatiuum a properus
Properatus.us, por aquel ahinco
Properantia.ae, por aquello mesmo
Properanter. aduerbium, ahincadamente
Properatim. aduerbium, por aquello mesmo
Properiter. aduerbium, por aquello mesmo.pr
Propere. aduerbium, por aquello mesmo
Prophetes.ae, por el profeta varon
Propheta.ae, por aquel mesmo
Prophetis.idis, por la profeta hembra
Prophetissa.ae, por aquello mesmo
Prophetia.ae, por la mesma profecia.
Propheticus.a.um, por cosa de profeta.
Propheto.as.aui, por profetizar.a.i
Prophetizo.as.aui, por aquello mesmo.a.
Propicius.a.um, por cosa favorable
Propicio.as.aui, por hazer favorable.a.i
Propiciatio.onis, por el alcanzar favor
Propiciatorium.ii, por lugar donde se alcanza
Propius, praepositio accusatiui. mas cerca
Propius. aduerbium, por lo mesmo.
Propyleum.i, por portal de casa.
Propina.ae, interpretatur ante famem
Propino.as, dar a bever de lo que beviste.a.iii.
Propinquus.a.um, por cosa cercana
Propinquus.a.um, por pariente en sangre
Propinquitas.atis, por el parentesco
Propinquitas.atis, por la cercanidad
Propinquo.as.aui, por acercarse.n.v.
Propinquo.as.aui, por acercar algo.a.i.
Proplastice.es, molde de imagines de barro
Propolis.is, por el betun de las abejas
Propontis.idis, mar cerca de costantinopla.
Propontiacus.a.um, por cosa deste mar
Propono.is.proposui, por anteponer.a.iii
Propositum.i, por lo propuesto
Propositio.onis, por la proposicion logica
Proportio.onis, por la proporcion
Proporcionalis.e, por cosa de proporcion
Proporcionaliter. aduer, por proporcionando
Proporcionalitas.atis, por la proporcion
Propraetor.oris, alcalde extraordinario
Proprius.a.um, por cosa propria
Proprietas.atis, por la propriedad
Proprietarius, cuia es la propriedad
Propter praepositio, por para dar causa
Propter praepositio, por acerca
Propterea.coniunctio, por porende
Proptosis.is, interpretatur procidentia.ae
Propudium.ii, por infamia vergoñosa
Propudiosus.a.um, por cosa assi infame
Propudor interiectio, por o verguenza
Propugno.as.aui, por defender peleando.a.i
Propugnator.oris, por aquel defensor
Propugnatio.onis, por aquella defension
Propugnaculum.i, la guarita para defender
Propulso.as.aui, por defender.a.i.
Proquestor.oris, el questor por otro
Prora.ae, por la proa de la nave.gr.
Proreta.ae, por el governador de proa
Proripio.is.proripui, por arrebatar.a.i.
Prorito.as.aui, por incitar.a.i.
Prorogo.as.aui, por estender tiempo.a.i
Prorogatio.onis, por estendimiento assi
Prorumpo.is.pi, por romper mucho.a.i
Proruo.is.prorui, por deribar.a.i.
Prorsus. aduerbium, por del todo
Pros, interpretatur ad praepositio
Prosa.ae, la diosa que endereza el parto
Prosa.ae, por la oracion en prosa
Prosaicus.a.um, por cosa de prosa
Prosapia.ae, por la generacion.oscum
Proscaenium.i, por el pulpito en el theatro
Proscindo.is.di, por alzar barvecho.a.i
Proscribo.is.psi, por encartar omiziano.a.i
Proscriptio.onis, por el encartamiento
Proselenos, engendrado ante la luna
Proseco.as.prosecui, por mucho cortar.a.i.
Prosectum.i, pedazo cortado de algo
Proseda.ae, por la puta del burdel
Proselytus.i, interpretatur aduena
Prosequor.eris, por seguir de lexos.d.iii
Prosequor te lachrymis, por io te lloro
Prosequor te amore, por io te amo
Prosequor te muneribus, por io te do
Prosequutio.onis, por aquella prosecucion
Prosero.is.proserui, por sembrar alexos.a.i
Prosemino.as.aui, por aquello mesmo.a.i
Proserpina.ae, hija de ceres muger de pluton
Proseucha.ae, por el espital de pobres
Prosilio.is, por saltar a lexos.n.v
Proslambanomenos, cierta cuerda en musica
Prosmelodos.i, por otra cuerda en musica
Prosocer.ri, por el abuelo de la muger
Prosocrus.us, por el abuela de la muger
Prosodia.ae, interpretatur accentus
Prosopon.i, interpretatur persona
Prosopopocia.ae, interpretatur personae fictio
Prospecto.as.aui, por mirar de lexos.a.i
Prospectus.us, por aquel mirar
Prosper.a.um, por cosa que da prosperidad.
Prosperus.a.um, por aquello mesmo
Prosperitas.atis, por la prosperidad
Prospero.as.aui, por prosperar a otro.a.i
Prosperiter. aduerbium, prosperamente
Prospicio.is.xi, por mirar a lexos.a.i.
Prospicio.is.exi, por proveer.n.iii
Prospicienter. aduerbium, mirando alexos
Prostasis.is, interpretatur praesidentia
Prosterno.is.aui, por derribar.a.i.
Prosthesis, interpretatur appositio
Prostibulum.i, por la puta del burdel
Prostibulum.i, por la puteria o burdel
Prostituo.is.tui, por poner a la puteria.a.i.
Prosto.as, por estar en la puteria.n.v
Prosubigo.is.prosubegi, por cavar.a.i.
Protagoras.ae, filosofo fue de abdera
Protagorius.a.um, por cosa de aqueste
Protasis.is, interpretatur propositio
Protego.is.protexi, por cubrir.a.i.
Protego.is.protexi, por defender.a.i
Protectum.i, tejado sobre la puerta
Protelo.as.aui, por diferir en luengo.a.i
Protelo.as.aui, por perturbar.pr
Protendo.is.protendi, por tender a lexos.a.i
Protenus. aduerbium, por alexos
Protero.is.protriui, por mucho hollar.a.i.
Proteruus.a.um, por cosa desvergonzada
Proteruia.ae, por el desvergonzamiento
Proteruitas.atis, por aquello mesmo
Proteruiter. aduer, desvergonzadamente
Protesilaus.i, hijo de isifilo
Protesileus.a.um, por cosa deste
Proteus.i, hijo de oceano y tethis
Protheton.i, interpretatur propositum
Prothesis.is, interpretatur propositio
Protinus. aduerbium, por luego
Protinam. aduerbium, por lo mesmo.pr
Protypum.i, la figura del debuxo
Protoclitus.a.um, interpretatur primo uocatus.
Protocolum.i, por el protocolo de notario
Protogenes.is, interpretatur primogenitus
Protogenia.ae, hija de deucalion y la tierra
Protollo.is, por tender en luengo.a.i
Protologia.ae, interpretatur prima locutio
Protonotarius.ii, por protonotario.no
Protomartyr.ris, primero testigo
